,city,estimate,variant,frac
2021-04-03,Lugano (TI),Wald_lower,B.1.1.7,0.8967599537057669
2021-04-04,Lugano (TI),Wald_lower,B.1.1.7,0.9024925209691206
2021-04-05,Lugano (TI),Wald_lower,B.1.1.7,0.9087285368276856
2021-04-06,Lugano (TI),Wald_lower,B.1.1.7,0.9142960244989924
2021-04-14,Lugano (TI),Wald_lower,B.1.1.7,0.9350492677406791
2021-04-15,Lugano (TI),Wald_lower,B.1.1.7,0.9330290623878678
2021-04-16,Lugano (TI),Wald_lower,B.1.1.7,0.930318939806611
2021-04-17,Lugano (TI),Wald_lower,B.1.1.7,0.9270296356106444
2021-04-18,Lugano (TI),Wald_lower,B.1.1.7,0.9232294691485844
2021-04-19,Lugano (TI),Wald_lower,B.1.1.7,0.9215894204741607
2021-04-20,Lugano (TI),Wald_lower,B.1.1.7,0.9190269084494826
2021-04-21,Lugano (TI),Wald_lower,B.1.1.7,0.9160260212820858
2021-04-22,Lugano (TI),Wald_lower,B.1.1.7,0.9124347900327151
2021-04-23,Lugano (TI),Wald_lower,B.1.1.7,0.9085241986855953
2021-04-24,Lugano (TI),Wald_lower,B.1.1.7,0.904089013857125
2021-04-25,Lugano (TI),Wald_lower,B.1.1.7,0.8995697889497195
2021-04-26,Lugano (TI),Wald_lower,B.1.1.7,0.8950457117923285
2021-04-27,Lugano (TI),Wald_lower,B.1.1.7,0.8904687738315038
2021-04-28,Lugano (TI),Wald_lower,B.1.1.7,0.8862494660382364
2021-04-29,Lugano (TI),Wald_lower,B.1.1.7,0.8824747079299795
2021-04-30,Lugano (TI),Wald_lower,B.1.1.7,0.8789546733501428
2021-05-01,Lugano (TI),Wald_lower,B.1.1.7,0.8759840013060688
2021-05-02,Lugano (TI),Wald_lower,B.1.1.7,0.8740025306126258
2021-05-03,Lugano (TI),Wald_lower,B.1.1.7,0.8737638324986096
2021-05-04,Lugano (TI),Wald_lower,B.1.1.7,0.8745925896383718
2021-04-07,Lugano (TI),Wald_lower,B.1.1.7,0.9207723394148314
2021-05-05,Lugano (TI),Wald_lower,B.1.1.7,0.87884997487865
2021-04-08,Lugano (TI),Wald_lower,B.1.1.7,0.9258844727760027
2021-05-06,Lugano (TI),Wald_lower,B.1.1.7,0.8879353771610018
2021-04-09,Lugano (TI),Wald_lower,B.1.1.7,0.9321442496175647
2021-05-07,Lugano (TI),Wald_lower,B.1.1.7,0.8969900399763802
2021-04-10,Lugano (TI),Wald_lower,B.1.1.7,0.9354051597462093
2021-05-08,Lugano (TI),Wald_lower,B.1.1.7,0.9038648607574423
2021-04-11,Lugano (TI),Wald_lower,B.1.1.7,0.9374391791600648
2021-05-09,Lugano (TI),Wald_lower,B.1.1.7,0.9081584180654476
2021-04-12,Lugano (TI),Wald_lower,B.1.1.7,0.9376334342581946
2021-05-10,Lugano (TI),Wald_lower,B.1.1.7,0.9088889576461768
2021-05-11,Lugano (TI),Wald_lower,B.1.1.7,0.9055859943182771
2021-08-25,Lugano (TI),Wald_upper,B.1.1.7,0.011013165609070275
2021-08-26,Lugano (TI),Wald_upper,B.1.1.7,0.011057853408639441
2021-08-27,Lugano (TI),Wald_upper,B.1.1.7,0.011288592104583864
2021-08-28,Lugano (TI),Wald_upper,B.1.1.7,0.011684687317914512
2021-08-29,Lugano (TI),Wald_upper,B.1.1.7,0.012278016288554867
2021-08-30,Lugano (TI),Wald_upper,B.1.1.7,0.01302378162289802
2021-08-31,Lugano (TI),Wald_upper,B.1.1.7,0.01394789965067907
2021-08-18,Lugano (TI),Wald_upper,B.1.1.7,0.012541761194497843
2021-08-19,Lugano (TI),Wald_upper,B.1.1.7,0.01265849332813721
2021-08-20,Lugano (TI),Wald_upper,B.1.1.7,0.012528042846328555
2021-08-21,Lugano (TI),Wald_upper,B.1.1.7,0.012209701896516689
2021-08-22,Lugano (TI),Wald_upper,B.1.1.7,0.011757958274068947
2021-08-23,Lugano (TI),Wald_upper,B.1.1.7,0.01135153722064301
2021-08-24,Lugano (TI),Wald_upper,B.1.1.7,0.011061039775691933
2021-08-11,Lugano (TI),Wald_upper,B.1.1.7,0.009570145803614441
2021-08-12,Lugano (TI),Wald_upper,B.1.1.7,0.009674094315483679
2021-08-13,Lugano (TI),Wald_upper,B.1.1.7,0.009893874444775241
2021-08-14,Lugano (TI),Wald_upper,B.1.1.7,0.01038556124824406
2021-08-15,Lugano (TI),Wald_upper,B.1.1.7,0.011003476314620037
2021-08-16,Lugano (TI),Wald_upper,B.1.1.7,0.011566433932090826
2021-08-17,Lugano (TI),Wald_upper,B.1.1.7,0.012066695919794604
2021-08-04,Lugano (TI),Wald_upper,B.1.1.7,0.018297221580214885
2021-08-05,Lugano (TI),Wald_upper,B.1.1.7,0.016537424825420213
2021-08-06,Lugano (TI),Wald_upper,B.1.1.7,0.014979127905283373
2021-08-07,Lugano (TI),Wald_upper,B.1.1.7,0.014012222617144743
2021-08-08,Lugano (TI),Wald_upper,B.1.1.7,0.012237928618206856
2021-08-09,Lugano (TI),Wald_upper,B.1.1.7,0.01080599969164183
2021-08-10,Lugano (TI),Wald_upper,B.1.1.7,0.009986485248125513
2021-07-28,Lugano (TI),Wald_upper,B.1.1.7,0.029837154941372946
2021-07-29,Lugano (TI),Wald_upper,B.1.1.7,0.02715324288307366
2021-07-30,Lugano (TI),Wald_upper,B.1.1.7,0.025472689765999635
2021-07-31,Lugano (TI),Wald_upper,B.1.1.7,0.0244332327502216
2021-08-01,Lugano (TI),Wald_upper,B.1.1.7,0.02377210605886792
2021-08-02,Lugano (TI),Wald_upper,B.1.1.7,0.0229604585266976
2021-08-03,Lugano (TI),Wald_upper,B.1.1.7,0.020654150390454352
2021-07-21,Lugano (TI),Wald_upper,B.1.1.7,0.04659391909761784
2021-07-22,Lugano (TI),Wald_upper,B.1.1.7,0.04972740969766318
2021-07-23,Lugano (TI),Wald_upper,B.1.1.7,0.0502573909515551
2021-07-24,Lugano (TI),Wald_upper,B.1.1.7,0.048064876880270974
2021-07-25,Lugano (TI),Wald_upper,B.1.1.7,0.043805841211362544
2021-07-26,Lugano (TI),Wald_upper,B.1.1.7,0.038728028792944166
2021-07-27,Lugano (TI),Wald_upper,B.1.1.7,0.033882768024834364
2021-07-15,Lugano (TI),Wald_upper,B.1.1.7,0.02763756663209676
2021-07-16,Lugano (TI),Wald_upper,B.1.1.7,0.029228428955876087
2021-07-17,Lugano (TI),Wald_upper,B.1.1.7,0.03249240772691858
2021-07-18,Lugano (TI),Wald_upper,B.1.1.7,0.03633262675980821
2021-07-19,Lugano (TI),Wald_upper,B.1.1.7,0.039783844131037256
2021-07-20,Lugano (TI),Wald_upper,B.1.1.7,0.04318932743674622
2021-07-07,Lugano (TI),Wald_upper,B.1.1.7,0.14615298294867127
2021-07-08,Lugano (TI),Wald_upper,B.1.1.7,0.12209097571010602
2021-07-09,Lugano (TI),Wald_upper,B.1.1.7,0.09733711405243783
2021-07-10,Lugano (TI),Wald_upper,B.1.1.7,0.07422848210638822
2021-07-11,Lugano (TI),Wald_upper,B.1.1.7,0.05520710039856161
2021-07-12,Lugano (TI),Wald_upper,B.1.1.7,0.041013281271596855
2021-07-13,Lugano (TI),Wald_upper,B.1.1.7,0.032359223891808155
2021-06-30,Lugano (TI),Wald_upper,B.1.1.7,0.3081768796674126
2021-07-01,Lugano (TI),Wald_upper,B.1.1.7,0.2774445307181165
2021-07-02,Lugano (TI),Wald_upper,B.1.1.7,0.25022516132812017
2021-07-03,Lugano (TI),Wald_upper,B.1.1.7,0.22622375977399134
2021-07-04,Lugano (TI),Wald_upper,B.1.1.7,0.20629387492410978
2021-07-05,Lugano (TI),Wald_upper,B.1.1.7,0.18713098169911774
2021-07-06,Lugano (TI),Wald_upper,B.1.1.7,0.16745346289581473
2021-06-23,Lugano (TI),Wald_upper,B.1.1.7,0.5642140816736787
2021-06-24,Lugano (TI),Wald_upper,B.1.1.7,0.5245543190358397
2021-06-25,Lugano (TI),Wald_upper,B.1.1.7,0.485921966663595
2021-06-26,Lugano (TI),Wald_upper,B.1.1.7,0.448837029828625
2021-06-27,Lugano (TI),Wald_upper,B.1.1.7,0.4126625734379497
2021-06-28,Lugano (TI),Wald_upper,B.1.1.7,0.37714183253262956
2021-06-29,Lugano (TI),Wald_upper,B.1.1.7,0.3422069056721111
2021-06-17,Lugano (TI),Wald_upper,B.1.1.7,0.8726740365149452
2021-06-18,Lugano (TI),Wald_upper,B.1.1.7,0.8143557013546755
2021-06-19,Lugano (TI),Wald_upper,B.1.1.7,0.7550653242896792
2021-06-20,Lugano (TI),Wald_upper,B.1.1.7,0.7010645271977192
2021-06-22,Lugano (TI),Wald_upper,B.1.1.7,0.6066052565366264
2021-06-09,Lugano (TI),Wald_upper,B.1.1.7,0.9787129465139072
2021-06-10,Lugano (TI),Wald_upper,B.1.1.7,0.9851313991066466
2021-06-11,Lugano (TI),Wald_upper,B.1.1.7,0.9829414494583308
2021-06-12,Lugano (TI),Wald_upper,B.1.1.7,0.9858593266487288
2021-06-13,Lugano (TI),Wald_upper,B.1.1.7,0.9780602150713184
2021-06-14,Lugano (TI),Wald_upper,B.1.1.7,0.9662144171798182
2021-06-15,Lugano (TI),Wald_upper,B.1.1.7,0.9532198186165645
2021-06-02,Lugano (TI),Wald_upper,B.1.1.7,0.9588266652230542
2021-06-03,Lugano (TI),Wald_upper,B.1.1.7,0.9574115075039709
2021-06-04,Lugano (TI),Wald_upper,B.1.1.7,0.9568616372626464
2021-06-05,Lugano (TI),Wald_upper,B.1.1.7,0.9630596201242569
2021-06-06,Lugano (TI),Wald_upper,B.1.1.7,0.9668162523475314
2021-06-07,Lugano (TI),Wald_upper,B.1.1.7,0.9758242656447146
2021-06-08,Lugano (TI),Wald_upper,B.1.1.7,0.9763584108909954
2021-05-26,Lugano (TI),Wald_upper,B.1.1.7,0.9309934946415991
2021-05-27,Lugano (TI),Wald_upper,B.1.1.7,0.9472108281383087
2021-05-29,Lugano (TI),Wald_upper,B.1.1.7,0.9583491094259103
2021-05-31,Lugano (TI),Wald_upper,B.1.1.7,0.9620179705190413
2021-06-01,Lugano (TI),Wald_upper,B.1.1.7,0.9615674991328746
2021-05-19,Lugano (TI),Wald_upper,B.1.1.7,0.8934755401338983
2021-05-21,Lugano (TI),Wald_upper,B.1.1.7,0.8876705550793945
2021-05-22,Lugano (TI),Wald_upper,B.1.1.7,0.8907225716070049
2021-05-23,Lugano (TI),Wald_upper,B.1.1.7,0.8956629441417227
2021-05-24,Lugano (TI),Wald_upper,B.1.1.7,0.9080910278770128
2021-05-25,Lugano (TI),Wald_upper,B.1.1.7,0.9204136850929774
2021-05-12,Lugano (TI),Wald_upper,B.1.1.7,0.9613862250920201
2021-05-13,Lugano (TI),Wald_upper,B.1.1.7,0.9535386997845944
2021-05-14,Lugano (TI),Wald_upper,B.1.1.7,0.9439718363790327
2021-05-15,Lugano (TI),Wald_upper,B.1.1.7,0.9328738271297952
2021-05-16,Lugano (TI),Wald_upper,B.1.1.7,0.921011211160357
2021-05-17,Lugano (TI),Wald_upper,B.1.1.7,0.9089632001724611
2021-05-18,Lugano (TI),Wald_upper,B.1.1.7,0.8985572588220598
2021-02-01,Lugano (TI),Wald_upper,B.1.1.7,0.4749140634959445
2021-02-02,Lugano (TI),Wald_upper,B.1.1.7,0.4664729889309648
2021-02-03,Lugano (TI),Wald_upper,B.1.1.7,0.45979425965355414
2021-02-04,Lugano (TI),Wald_upper,B.1.1.7,0.4543866450783835
2021-02-05,Lugano (TI),Wald_upper,B.1.1.7,0.4498306699984398
2021-02-06,Lugano (TI),Wald_upper,B.1.1.7,0.4463758077327471
2021-02-07,Lugano (TI),Wald_upper,B.1.1.7,0.4433952909271352
2021-02-08,Lugano (TI),Wald_upper,B.1.1.7,0.44079901286294865
2021-02-09,Lugano (TI),Wald_upper,B.1.1.7,0.4386439512298378
2021-02-10,Lugano (TI),Wald_upper,B.1.1.7,0.4367363268006579
2021-02-11,Lugano (TI),Wald_upper,B.1.1.7,0.4357147238534838
2021-02-12,Lugano (TI),Wald_upper,B.1.1.7,0.4365178443687017
2021-02-13,Lugano (TI),Wald_upper,B.1.1.7,0.4395342138114873
2021-02-14,Lugano (TI),Wald_upper,B.1.1.7,0.4467646187352122
2021-02-15,Lugano (TI),Wald_upper,B.1.1.7,0.45995861498509605
2021-02-16,Lugano (TI),Wald_upper,B.1.1.7,0.48142063985706623
2021-02-17,Lugano (TI),Wald_upper,B.1.1.7,0.5140022298372966
2021-02-18,Lugano (TI),Wald_upper,B.1.1.7,0.5578216939554101
2021-02-19,Lugano (TI),Wald_upper,B.1.1.7,0.6100798440831187
2021-02-20,Lugano (TI),Wald_upper,B.1.1.7,0.6637568250641475
2021-02-21,Lugano (TI),Wald_upper,B.1.1.7,0.7131961581143431
2021-02-22,Lugano (TI),Wald_upper,B.1.1.7,0.75359253424612
2021-02-23,Lugano (TI),Wald_upper,B.1.1.7,0.7849725027913848
2021-02-24,Lugano (TI),Wald_upper,B.1.1.7,0.8071176812825999
2021-02-25,Lugano (TI),Wald_upper,B.1.1.7,0.8232654112525213
2021-02-26,Lugano (TI),Wald_upper,B.1.1.7,0.8357978902905623
2021-02-27,Lugano (TI),Wald_upper,B.1.1.7,0.8464861855460071
2021-02-28,Lugano (TI),Wald_upper,B.1.1.7,0.8562470291084585
2021-03-01,Lugano (TI),Wald_upper,B.1.1.7,0.8659455657179014
2021-03-02,Lugano (TI),Wald_upper,B.1.1.7,0.8747116406735898
2021-03-03,Lugano (TI),Wald_upper,B.1.1.7,0.882257559667749
2021-03-04,Lugano (TI),Wald_upper,B.1.1.7,0.888472773888206
2021-03-05,Lugano (TI),Wald_upper,B.1.1.7,0.8951073374863678
2021-03-06,Lugano (TI),Wald_upper,B.1.1.7,0.9013432775984516
2021-03-07,Lugano (TI),Wald_upper,B.1.1.7,0.9066802527318097
2021-03-08,Lugano (TI),Wald_upper,B.1.1.7,0.9111760493269323
2021-03-09,Lugano (TI),Wald_upper,B.1.1.7,0.9130878924107427
2021-03-10,Lugano (TI),Wald_upper,B.1.1.7,0.9141003277942094
2021-03-11,Lugano (TI),Wald_upper,B.1.1.7,0.9146675409403485
2021-03-12,Lugano (TI),Wald_upper,B.1.1.7,0.916235047074176
2021-03-13,Lugano (TI),Wald_upper,B.1.1.7,0.9179716739635653
2021-03-14,Lugano (TI),Wald_upper,B.1.1.7,0.9234574858115531
2021-03-15,Lugano (TI),Wald_upper,B.1.1.7,0.9324290089963644
2021-03-16,Lugano (TI),Wald_upper,B.1.1.7,0.9435389368137189
2021-03-17,Lugano (TI),Wald_upper,B.1.1.7,0.9547007951368752
2021-03-18,Lugano (TI),Wald_upper,B.1.1.7,0.9701073420999462
2021-03-19,Lugano (TI),Wald_upper,B.1.1.7,0.983133080005834
2021-03-20,Lugano (TI),Wald_upper,B.1.1.7,0.9896134706399041
2021-03-21,Lugano (TI),Wald_upper,B.1.1.7,0.9907477431462178
2021-03-22,Lugano (TI),Wald_upper,B.1.1.7,0.9942871316213548
2021-03-23,Lugano (TI),Wald_upper,B.1.1.7,0.992006805385193
2021-03-24,Lugano (TI),Wald_upper,B.1.1.7,0.9898671162094689
2021-03-25,Lugano (TI),Wald_upper,B.1.1.7,0.9856062527273431
2021-03-26,Lugano (TI),Wald_upper,B.1.1.7,0.9816618671516247
2021-03-27,Lugano (TI),Wald_upper,B.1.1.7,0.9781087018505594
2021-03-28,Lugano (TI),Wald_upper,B.1.1.7,0.9755913697797197
2021-03-29,Lugano (TI),Wald_upper,B.1.1.7,0.9706853686495697
2021-03-30,Lugano (TI),Wald_upper,B.1.1.7,0.9645883805396736
2021-03-31,Lugano (TI),Wald_upper,B.1.1.7,0.9590789481895621
2021-04-01,Lugano (TI),Wald_upper,B.1.1.7,0.9571022457421318
2021-04-02,Lugano (TI),Wald_upper,B.1.1.7,0.9577182459007328
2021-04-03,Lugano (TI),Wald_upper,B.1.1.7,0.9603310468619064
2021-04-04,Lugano (TI),Wald_upper,B.1.1.7,0.9638375298998016
2021-04-05,Lugano (TI),Wald_upper,B.1.1.7,0.9685354531601575
2021-04-06,Lugano (TI),Wald_upper,B.1.1.7,0.9743661859355883
2021-04-14,Lugano (TI),Wald_upper,B.1.1.7,0.9831028578262834
2021-04-15,Lugano (TI),Wald_upper,B.1.1.7,0.9812302469208521
2021-04-16,Lugano (TI),Wald_upper,B.1.1.7,0.9793864421980323
2021-04-17,Lugano (TI),Wald_upper,B.1.1.7,0.9777947992574454
2021-04-18,Lugano (TI),Wald_upper,B.1.1.7,0.9765985233340156
2021-04-19,Lugano (TI),Wald_upper,B.1.1.7,0.9731593956132082
2021-04-20,Lugano (TI),Wald_upper,B.1.1.7,0.9704215680396009
2021-04-21,Lugano (TI),Wald_upper,B.1.1.7,0.9676719458030584
2021-04-22,Lugano (TI),Wald_upper,B.1.1.7,0.9648654438948071
2021-04-23,Lugano (TI),Wald_upper,B.1.1.7,0.9616761252116343
2021-04-24,Lugano (TI),Wald_upper,B.1.1.7,0.9584426147768413
2021-04-25,Lugano (TI),Wald_upper,B.1.1.7,0.9550046186591093
2021-04-26,Lugano (TI),Wald_upper,B.1.1.7,0.9516011783967535
2021-04-27,Lugano (TI),Wald_upper,B.1.1.7,0.9485223388279735
2021-04-28,Lugano (TI),Wald_upper,B.1.1.7,0.9454851717925817
2021-04-29,Lugano (TI),Wald_upper,B.1.1.7,0.9425004137817048
2021-04-30,Lugano (TI),Wald_upper,B.1.1.7,0.9400073672518665
2021-05-01,Lugano (TI),Wald_upper,B.1.1.7,0.9382934500579981
2021-05-02,Lugano (TI),Wald_upper,B.1.1.7,0.9378834148919604
2021-05-03,Lugano (TI),Wald_upper,B.1.1.7,0.9391797771857332
2021-05-04,Lugano (TI),Wald_upper,B.1.1.7,0.9437484922524845
2021-04-07,Lugano (TI),Wald_upper,B.1.1.7,0.9785891983588025
2021-05-05,Lugano (TI),Wald_upper,B.1.1.7,0.9492722342840589
2021-04-08,Lugano (TI),Wald_upper,B.1.1.7,0.9825561264651055
2021-05-06,Lugano (TI),Wald_upper,B.1.1.7,0.9531686779893319
2021-04-09,Lugano (TI),Wald_upper,B.1.1.7,0.983201313397837
2021-05-07,Lugano (TI),Wald_upper,B.1.1.7,0.957993537312251
2021-04-10,Lugano (TI),Wald_upper,B.1.1.7,0.9844921895442701
2021-05-08,Lugano (TI),Wald_upper,B.1.1.7,0.9629327437161533
2021-04-11,Lugano (TI),Wald_upper,B.1.1.7,0.9847512128785302
2021-05-09,Lugano (TI),Wald_upper,B.1.1.7,0.9662488900469697
2021-04-12,Lugano (TI),Wald_upper,B.1.1.7,0.9848285941216582
2021-05-10,Lugano (TI),Wald_upper,B.1.1.7,0.9673868331834158
2021-05-11,Lugano (TI),Wald_upper,B.1.1.7,0.9660513419259069
2021-08-25,Zürich (ZH),MSE,B.1.1.7,0.0026133336602616954
2021-08-26,Zürich (ZH),MSE,B.1.1.7,0.0026138642468671097
2021-08-27,Zürich (ZH),MSE,B.1.1.7,0.002668338566917898
2021-08-28,Zürich (ZH),MSE,B.1.1.7,0.002764346467526758
2021-08-29,Zürich (ZH),MSE,B.1.1.7,0.002886887645889246
2021-08-30,Zürich (ZH),MSE,B.1.1.7,0.0030217230410923327
2021-08-31,Zürich (ZH),MSE,B.1.1.7,0.0031575338400010905
2021-08-18,Zürich (ZH),MSE,B.1.1.7,0.003683505088346226
2021-08-19,Zürich (ZH),MSE,B.1.1.7,0.0035199025916093562
2021-08-20,Zürich (ZH),MSE,B.1.1.7,0.003336582398597543
2021-08-21,Zürich (ZH),MSE,B.1.1.7,0.0031417576300316035
2021-08-22,Zürich (ZH),MSE,B.1.1.7,0.002952557283693494
2021-08-23,Zürich (ZH),MSE,B.1.1.7,0.00278999067240836
2021-08-24,Zürich (ZH),MSE,B.1.1.7,0.002672930346645687
2021-08-11,Zürich (ZH),MSE,B.1.1.7,0.00629850673039747
2021-08-12,Zürich (ZH),MSE,B.1.1.7,0.005355066955644083
2021-08-13,Zürich (ZH),MSE,B.1.1.7,0.004756890432189662
2021-08-14,Zürich (ZH),MSE,B.1.1.7,0.004385103952274807
2021-08-15,Zürich (ZH),MSE,B.1.1.7,0.0041464710636691425
2021-08-16,Zürich (ZH),MSE,B.1.1.7,0.003975876722694349
2021-08-17,Zürich (ZH),MSE,B.1.1.7,0.0038305603518696656
2021-08-04,Zürich (ZH),MSE,B.1.1.7,0.023591216820905384
2021-08-05,Zürich (ZH),MSE,B.1.1.7,0.021333729001305143
2021-08-06,Zürich (ZH),MSE,B.1.1.7,0.018403788864050075
2021-08-07,Zürich (ZH),MSE,B.1.1.7,0.015239718550419466
2021-08-08,Zürich (ZH),MSE,B.1.1.7,0.01224249227409979
2021-08-09,Zürich (ZH),MSE,B.1.1.7,0.009691485904032394
2021-08-10,Zürich (ZH),MSE,B.1.1.7,0.007712846178014677
2021-07-28,Zürich (ZH),MSE,B.1.1.7,0.014238296832881355
2021-07-29,Zürich (ZH),MSE,B.1.1.7,0.016483980208828204
2021-07-30,Zürich (ZH),MSE,B.1.1.7,0.019066500965941834
2021-07-31,Zürich (ZH),MSE,B.1.1.7,0.02160796354073662
2021-08-01,Zürich (ZH),MSE,B.1.1.7,0.02366302169310084
2021-08-02,Zürich (ZH),MSE,B.1.1.7,0.024821387616546037
2021-08-03,Zürich (ZH),MSE,B.1.1.7,0.02481446159099247
2021-07-21,Zürich (ZH),MSE,B.1.1.7,0.010491378522240292
2021-07-23,Zürich (ZH),MSE,B.1.1.7,0.010939545911874887
2021-07-22,Zürich (ZH),MSE,B.1.1.7,0.01082925886734972
2021-07-24,Zürich (ZH),MSE,B.1.1.7,0.010947987769799246
2021-07-25,Zürich (ZH),MSE,B.1.1.7,0.011067389402368856
2021-07-26,Zürich (ZH),MSE,B.1.1.7,0.011540486573130797
2021-07-27,Zürich (ZH),MSE,B.1.1.7,0.012567661781548283
2021-07-14,Zürich (ZH),MSE,B.1.1.7,0.01063042258482786
2021-07-15,Zürich (ZH),MSE,B.1.1.7,0.009102816170748186
2021-07-16,Zürich (ZH),MSE,B.1.1.7,0.008314671346856234
2021-07-17,Zürich (ZH),MSE,B.1.1.7,0.008184448910397784
2021-07-18,Zürich (ZH),MSE,B.1.1.7,0.008553879366446136
2021-07-19,Zürich (ZH),MSE,B.1.1.7,0.009207291080071308
2021-07-20,Zürich (ZH),MSE,B.1.1.7,0.009916121053301741
2021-07-07,Zürich (ZH),MSE,B.1.1.7,0.039442116264683386
2021-07-08,Zürich (ZH),MSE,B.1.1.7,0.0341866257138239
2021-07-09,Zürich (ZH),MSE,B.1.1.7,0.02895090385992517
2021-07-10,Zürich (ZH),MSE,B.1.1.7,0.024039163221266223
2021-07-11,Zürich (ZH),MSE,B.1.1.7,0.01966205757215779
2021-07-12,Zürich (ZH),MSE,B.1.1.7,0.0159362377160025
2021-07-13,Zürich (ZH),MSE,B.1.1.7,0.012915873815032631
2021-06-30,Zürich (ZH),MSE,B.1.1.7,0.0604428269763539
2021-07-01,Zürich (ZH),MSE,B.1.1.7,0.0577617221023402
2021-07-02,Zürich (ZH),MSE,B.1.1.7,0.056098527147390574
2021-07-03,Zürich (ZH),MSE,B.1.1.7,0.05437251376644018
2021-07-04,Zürich (ZH),MSE,B.1.1.7,0.05196724374185675
2021-07-05,Zürich (ZH),MSE,B.1.1.7,0.04861927251867116
2021-07-06,Zürich (ZH),MSE,B.1.1.7,0.04436295148619707
2021-06-23,Zürich (ZH),MSE,B.1.1.7,0.2186635373071463
2021-06-24,Zürich (ZH),MSE,B.1.1.7,0.1810965731541917
2021-06-25,Zürich (ZH),MSE,B.1.1.7,0.14575110285738957
2021-06-26,Zürich (ZH),MSE,B.1.1.7,0.11530109974044585
2021-06-27,Zürich (ZH),MSE,B.1.1.7,0.09173149255281186
2021-06-28,Zürich (ZH),MSE,B.1.1.7,0.07553869629633037
2021-06-16,Zürich (ZH),MSE,B.1.1.7,0.42302128084792057
2021-06-17,Zürich (ZH),MSE,B.1.1.7,0.4033503399676599
2021-06-18,Zürich (ZH),MSE,B.1.1.7,0.3806081715281698
2021-06-19,Zürich (ZH),MSE,B.1.1.7,0.3543712872869337
2021-06-20,Zürich (ZH),MSE,B.1.1.7,0.32464072940353084
2021-06-21,Zürich (ZH),MSE,B.1.1.7,0.2916998735026836
2021-06-22,Zürich (ZH),MSE,B.1.1.7,0.25606774472494115
2021-06-09,Zürich (ZH),MSE,B.1.1.7,0.5670573822300357
2021-06-10,Zürich (ZH),MSE,B.1.1.7,0.5399051539881287
2021-06-11,Zürich (ZH),MSE,B.1.1.7,0.5152155783614578
2021-06-12,Zürich (ZH),MSE,B.1.1.7,0.4934619561887407
2021-06-13,Zürich (ZH),MSE,B.1.1.7,0.4744027583918376
2021-06-14,Zürich (ZH),MSE,B.1.1.7,0.4571842702623357
2021-06-15,Zürich (ZH),MSE,B.1.1.7,0.44053401017197924
2021-06-02,Zürich (ZH),MSE,B.1.1.7,0.7103721541895948
2021-06-03,Zürich (ZH),MSE,B.1.1.7,0.7013775932235151
2021-06-04,Zürich (ZH),MSE,B.1.1.7,0.6886213273964308
2021-06-05,Zürich (ZH),MSE,B.1.1.7,0.6712614371436966
2021-06-06,Zürich (ZH),MSE,B.1.1.7,0.6493095710778364
2021-06-07,Zürich (ZH),MSE,B.1.1.7,0.623603881407725
2021-06-08,Zürich (ZH),MSE,B.1.1.7,0.5955102481166167
2021-05-26,Zürich (ZH),MSE,B.1.1.7,0.766670453962109
2021-05-27,Zürich (ZH),MSE,B.1.1.7,0.7562740725776881
2021-05-28,Zürich (ZH),MSE,B.1.1.7,0.7462327560391939
2021-05-29,Zürich (ZH),MSE,B.1.1.7,0.737149448645985
2021-05-30,Zürich (ZH),MSE,B.1.1.7,0.7294177629783506
2021-05-31,Zürich (ZH),MSE,B.1.1.7,0.722952504946367
2021-06-01,Zürich (ZH),MSE,B.1.1.7,0.7170356892393916
2021-05-19,Zürich (ZH),MSE,B.1.1.7,0.8218061382536991
2021-05-20,Zürich (ZH),MSE,B.1.1.7,0.8163713028801999
2021-05-21,Zürich (ZH),MSE,B.1.1.7,0.810077141984939
2021-05-22,Zürich (ZH),MSE,B.1.1.7,0.8029093505112989
2021-05-23,Zürich (ZH),MSE,B.1.1.7,0.794947178415818
2021-05-24,Zürich (ZH),MSE,B.1.1.7,0.7862382959858972
2021-05-25,Zürich (ZH),MSE,B.1.1.7,0.7768395329062565
2021-05-12,Zürich (ZH),MSE,B.1.1.7,0.8647983923311903
2021-05-13,Zürich (ZH),MSE,B.1.1.7,0.8550409936472927
2021-05-14,Zürich (ZH),MSE,B.1.1.7,0.8467462241668678
2021-05-15,Zürich (ZH),MSE,B.1.1.7,0.8400745196763805
2021-05-16,Zürich (ZH),MSE,B.1.1.7,0.8348635182930674
2021-05-17,Zürich (ZH),MSE,B.1.1.7,0.8306797476259513
2021-05-18,Zürich (ZH),MSE,B.1.1.7,0.8266144118035615
2021-02-12,Zürich (ZH),MSE,B.1.1.7,0.4427509653223962
2021-02-13,Zürich (ZH),MSE,B.1.1.7,0.4667471262588086
2021-02-14,Zürich (ZH),MSE,B.1.1.7,0.4940182964254924
2021-02-15,Zürich (ZH),MSE,B.1.1.7,0.5231427132304047
2021-02-16,Zürich (ZH),MSE,B.1.1.7,0.5527758853328404
2021-02-17,Zürich (ZH),MSE,B.1.1.7,0.5818037104888213
2021-02-18,Zürich (ZH),MSE,B.1.1.7,0.6096286403895432
2021-02-19,Zürich (ZH),MSE,B.1.1.7,0.6360680995016385
2021-02-20,Zürich (ZH),MSE,B.1.1.7,0.6612079861406799
2021-02-21,Zürich (ZH),MSE,B.1.1.7,0.6852336689273133
2021-02-22,Zürich (ZH),MSE,B.1.1.7,0.7082347194368659
