,city,index,variant,estimate,frac
3559,Laupen (BE),2021-08-21,B.1.351,lower,0.0003311680429931789
3560,Laupen (BE),2021-08-21,B.1.617.1,lower,0.008552959397531232
3561,Laupen (BE),2021-08-21,B.1.617.2,lower,0.697561637174499
3562,Laupen (BE),2021-08-21,P.1,lower,0.0005992952157386312
3563,Laupen (BE),2021-08-21,undetermined,lower,0.005118860948665605
3564,Laupen (BE),2021-08-22,B.1.1.7,lower,0.00026662592628821853
3565,Laupen (BE),2021-08-22,B.1.351,lower,0.00036401881694807513
3566,Laupen (BE),2021-08-22,B.1.617.1,lower,0.007966806093149318
3567,Laupen (BE),2021-08-22,B.1.617.2,lower,0.7097318533881667
3568,Laupen (BE),2021-08-22,P.1,lower,0.000524987495292231
3569,Laupen (BE),2021-08-22,undetermined,lower,0.0047099671511318915
3570,Laupen (BE),2021-08-23,B.1.1.7,lower,0.0002361439683924966
3571,Laupen (BE),2021-08-23,B.1.351,lower,0.00037031104389631823
3572,Laupen (BE),2021-08-23,B.1.617.1,lower,0.007873679859504424
3573,Laupen (BE),2021-08-23,B.1.617.2,lower,0.7214198380358925
3574,Laupen (BE),2021-08-23,P.1,lower,0.0005070841846963808
3575,Laupen (BE),2021-08-23,undetermined,lower,0.004353573425585013
3576,Laupen (BE),2021-08-24,B.1.1.7,lower,0.00021517108974901912
3577,Laupen (BE),2021-08-24,B.1.351,lower,0.000406401840574243
3578,Laupen (BE),2021-08-24,B.1.617.1,lower,0.007658311794722353
3579,Laupen (BE),2021-08-24,B.1.617.2,lower,0.733807895232321
3580,Laupen (BE),2021-08-24,P.1,lower,0.0004332594441791064
3581,Laupen (BE),2021-08-24,undetermined,lower,0.0037036548018197037
3582,Laupen (BE),2021-08-25,B.1.1.7,lower,0.000194139972039884
3583,Laupen (BE),2021-08-25,B.1.351,lower,0.0004077450715881908
3584,Laupen (BE),2021-08-25,B.1.617.1,lower,0.007564243433078084
3585,Laupen (BE),2021-08-25,B.1.617.2,lower,0.7456347591616298
3586,Laupen (BE),2021-08-25,P.1,lower,0.00033326780044849415
3587,Laupen (BE),2021-08-25,undetermined,lower,0.0034315563801166045
3588,Laupen (BE),2021-08-26,B.1.1.7,lower,0.00016114970381328174
3589,Laupen (BE),2021-08-26,B.1.351,lower,0.0004140422469578433
3590,Laupen (BE),2021-08-26,B.1.617.1,lower,0.007612776724242643
3591,Laupen (BE),2021-08-26,B.1.617.2,lower,0.7576729056120655
3592,Laupen (BE),2021-08-26,P.1,lower,0.0002517544723526379
3593,Laupen (BE),2021-08-26,undetermined,lower,0.0028893845958579854
3594,Laupen (BE),2021-08-27,B.1.1.7,lower,9.411874070160134e-05
3595,Laupen (BE),2021-08-27,B.1.351,lower,0.0004169497726570244
3596,Laupen (BE),2021-08-27,B.1.617.1,lower,0.0075521911570892815
3597,Laupen (BE),2021-08-27,B.1.617.2,lower,0.7708684989669088
3598,Laupen (BE),2021-08-27,P.1,lower,0.0001195862497944372
3599,Laupen (BE),2021-08-27,undetermined,lower,0.0019767819241506704
3600,Laupen (BE),2021-08-28,B.1.1.7,lower,1.4649577331266766e-05
3601,Laupen (BE),2021-08-28,B.1.351,lower,0.00041800867438590225
3602,Laupen (BE),2021-08-28,B.1.617.1,lower,0.007560014754357779
3603,Laupen (BE),2021-08-28,B.1.617.2,lower,0.7855612923749289
3604,Laupen (BE),2021-08-28,P.1,lower,0.0
3605,Laupen (BE),2021-08-28,undetermined,lower,0.0012791209850704776
3606,Laupen (BE),2021-08-29,B.1.1.7,lower,0.0
3607,Laupen (BE),2021-08-29,B.1.351,lower,0.00041473074930706966
3608,Laupen (BE),2021-08-29,B.1.617.1,lower,0.007364084438023776
3609,Laupen (BE),2021-08-29,B.1.617.2,lower,0.7994959305977776
3610,Laupen (BE),2021-08-29,P.1,lower,0.0
3611,Laupen (BE),2021-08-29,undetermined,lower,0.00045471838141074143
3612,Laupen (BE),2021-08-30,B.1.1.7,lower,0.0
3613,Laupen (BE),2021-08-30,B.1.351,lower,0.00039671958840582295
3614,Laupen (BE),2021-08-30,B.1.617.1,lower,0.007127574830748442
3615,Laupen (BE),2021-08-30,B.1.617.2,lower,0.8137189022350868
3616,Laupen (BE),2021-08-30,P.1,lower,0.0
3617,Laupen (BE),2021-08-30,undetermined,lower,0.0
3618,Laupen (BE),2021-08-31,B.1.1.7,lower,0.0
3619,Laupen (BE),2021-08-31,B.1.351,lower,0.00038811279660204553
3620,Laupen (BE),2021-08-31,B.1.617.1,lower,0.006833080529901165
3621,Laupen (BE),2021-08-31,B.1.617.2,lower,0.8260739203482341
3622,Laupen (BE),2021-08-31,P.1,lower,0.0
3623,Laupen (BE),2021-08-31,undetermined,lower,0.0
3624,Lausanne (VD),2021-01-02,B.1.1.7,lower,0.03858034419189911
3625,Lausanne (VD),2021-01-02,B.1.351,lower,0.0
3626,Lausanne (VD),2021-01-02,B.1.617.1,lower,0.0
3627,Lausanne (VD),2021-01-02,B.1.617.2,lower,0.0014940782748803934
3628,Lausanne (VD),2021-01-02,P.1,lower,0.0
3629,Lausanne (VD),2021-01-02,undetermined,lower,0.7022015252441695
3630,Lausanne (VD),2021-01-04,B.1.1.7,lower,0.044644854433763606
3631,Lausanne (VD),2021-01-04,B.1.351,lower,0.0
3632,Lausanne (VD),2021-01-04,B.1.617.1,lower,0.0
3633,Lausanne (VD),2021-01-04,B.1.617.2,lower,0.0014438558606860844
3634,Lausanne (VD),2021-01-04,P.1,lower,0.0
3635,Lausanne (VD),2021-01-04,undetermined,lower,0.697207981053145
3636,Lausanne (VD),2021-01-06,B.1.1.7,lower,0.0515298557343177
3637,Lausanne (VD),2021-01-06,B.1.351,lower,0.0
3638,Lausanne (VD),2021-01-06,B.1.617.1,lower,0.0
3639,Lausanne (VD),2021-01-06,B.1.617.2,lower,0.0012185895801394672
3640,Lausanne (VD),2021-01-06,P.1,lower,0.0
3641,Lausanne (VD),2021-01-06,undetermined,lower,0.7064915903773826
3642,Lausanne (VD),2021-01-08,B.1.1.7,lower,0.05704940773737233
3643,Lausanne (VD),2021-01-08,B.1.351,lower,0.0
3644,Lausanne (VD),2021-01-08,B.1.617.1,lower,0.0
3645,Lausanne (VD),2021-01-08,B.1.617.2,lower,0.0006995257699116414
3646,Lausanne (VD),2021-01-08,P.1,lower,0.0
3647,Lausanne (VD),2021-01-08,undetermined,lower,0.7343558423091926
3648,Lausanne (VD),2021-01-10,B.1.1.7,lower,0.06368463123882437
3649,Lausanne (VD),2021-01-10,B.1.351,lower,0.0
3650,Lausanne (VD),2021-01-10,B.1.617.1,lower,0.0
3651,Lausanne (VD),2021-01-10,B.1.617.2,lower,4.956159377777958e-05
3652,Lausanne (VD),2021-01-10,P.1,lower,0.0
3653,Lausanne (VD),2021-01-10,undetermined,lower,0.7643828276655443
3654,Lausanne (VD),2021-01-12,B.1.1.7,lower,0.07642399605485503
3655,Lausanne (VD),2021-01-12,B.1.351,lower,0.0
3656,Lausanne (VD),2021-01-12,B.1.617.1,lower,0.0
3657,Lausanne (VD),2021-01-12,B.1.617.2,lower,0.0
3658,Lausanne (VD),2021-01-12,P.1,lower,0.0
3659,Lausanne (VD),2021-01-12,undetermined,lower,0.7607180707157165
3660,Lausanne (VD),2021-01-19,B.1.1.7,lower,0.16506947745503278
3661,Lausanne (VD),2021-01-19,B.1.351,lower,0.0
3662,Lausanne (VD),2021-01-19,B.1.617.1,lower,0.0
3663,Lausanne (VD),2021-01-19,B.1.617.2,lower,0.0
3664,Lausanne (VD),2021-01-19,P.1,lower,0.0018408895117021792
3665,Lausanne (VD),2021-01-19,undetermined,lower,0.4395544976850946
3666,Lausanne (VD),2021-01-21,B.1.1.7,lower,0.18482021453653824
3667,Lausanne (VD),2021-01-21,B.1.351,lower,0.0
3668,Lausanne (VD),2021-01-21,B.1.617.1,lower,4.049650974733775e-05
3669,Lausanne (VD),2021-01-21,B.1.617.2,lower,0.00014928418049951046
3670,Lausanne (VD),2021-01-21,P.1,lower,0.0030351316965238134
3671,Lausanne (VD),2021-01-21,undetermined,lower,0.4346624985200907
3672,Lausanne (VD),2021-01-24,B.1.1.7,lower,0.20806557050454766
3673,Lausanne (VD),2021-01-24,B.1.351,lower,0.0049563894734575295
3674,Lausanne (VD),2021-01-24,B.1.617.1,lower,0.0002671821179680909
3675,Lausanne (VD),2021-01-24,B.1.617.2,lower,0.0005346650346934676
3676,Lausanne (VD),2021-01-24,P.1,lower,0.004167716201527828
3677,Lausanne (VD),2021-01-24,undetermined,lower,0.47342282020773074
3678,Lausanne (VD),2021-01-26,B.1.1.7,lower,0.23012861496635265
3679,Lausanne (VD),2021-01-26,B.1.351,lower,0.00688048545039791
3680,Lausanne (VD),2021-01-26,B.1.617.1,lower,0.00025819788421650925
3681,Lausanne (VD),2021-01-26,B.1.617.2,lower,0.0004429848996017851
3682,Lausanne (VD),2021-01-26,P.1,lower,0.003146416861454865
3683,Lausanne (VD),2021-01-26,undetermined,lower,0.48855243661062764
3684,Lausanne (VD),2021-01-31,B.1.1.7,lower,0.3917338108961337
3685,Lausanne (VD),2021-01-31,B.1.351,lower,0.015203911853024672
3686,Lausanne (VD),2021-01-31,B.1.617.1,lower,0.00015362321363165965
3687,Lausanne (VD),2021-01-31,B.1.617.2,lower,0.00027951102102650636
3688,Lausanne (VD),2021-01-31,P.1,lower,0.000419817481841713
3689,Lausanne (VD),2021-01-31,undetermined,lower,0.3161226802247523
3690,Lausanne (VD),2021-02-01,B.1.1.7,lower,0.42499500310066396
3691,Lausanne (VD),2021-02-01,B.1.351,lower,0.017195103216300755
3692,Lausanne (VD),2021-02-01,B.1.617.1,lower,0.00023450488888236522
3693,Lausanne (VD),2021-02-01,B.1.617.2,lower,0.00040919373484936644
3694,Lausanne (VD),2021-02-01,P.1,lower,0.0007787511931171704
3695,Lausanne (VD),2021-02-01,undetermined,lower,0.2820673545842108
3696,Lausanne (VD),2021-02-03,B.1.1.7,lower,0.4749212354950543
3697,Lausanne (VD),2021-02-03,B.1.351,lower,0.01835432318848933
3698,Lausanne (VD),2021-02-03,B.1.617.1,lower,0.00018913829537610348
3699,Lausanne (VD),2021-02-03,B.1.617.2,lower,0.0007842925858848966
3700,Lausanne (VD),2021-02-03,P.1,lower,0.0025173546959653195
3701,Lausanne (VD),2021-02-03,undetermined,lower,0.2457742948440279
3702,Lausanne (VD),2021-02-04,B.1.1.7,lower,0.4941394672222135
3703,Lausanne (VD),2021-02-04,B.1.351,lower,0.01948407865513268
3704,Lausanne (VD),2021-02-04,B.1.617.1,lower,0.00014333237332256503
3705,Lausanne (VD),2021-02-04,B.1.617.2,lower,0.0009623144019223086
3706,Lausanne (VD),2021-02-04,P.1,lower,0.003413262205933426
3707,Lausanne (VD),2021-02-04,undetermined,lower,0.236921486617158
3708,Lausanne (VD),2021-02-05,B.1.1.7,lower,0.5066708471971095
3709,Lausanne (VD),2021-02-05,B.1.351,lower,0.020728477719270676
3710,Lausanne (VD),2021-02-05,B.1.617.1,lower,0.0
3711,Lausanne (VD),2021-02-05,B.1.617.2,lower,0.0011281973643688646
3712,Lausanne (VD),2021-02-05,P.1,lower,0.0037288364930848877
3713,Lausanne (VD),2021-02-05,undetermined,lower,0.23695228907914936
3714,Lausanne (VD),2021-02-06,B.1.1.7,lower,0.5126315811159254
3715,Lausanne (VD),2021-02-06,B.1.351,lower,0.02205446141823172
3716,Lausanne (VD),2021-02-06,B.1.617.1,lower,0.0
3717,Lausanne (VD),2021-02-06,B.1.617.2,lower,0.0012770493801027864
3718,Lausanne (VD),2021-02-06,P.1,lower,0.0038388862934624402
3719,Lausanne (VD),2021-02-06,undetermined,lower,0.24121504113299228
3720,Lausanne (VD),2021-02-07,B.1.1.7,lower,0.515748044798497
3721,Lausanne (VD),2021-02-07,B.1.351,lower,0.02201781507844708
3722,Lausanne (VD),2021-02-07,B.1.617.1,lower,0.0
3723,Lausanne (VD),2021-02-07,B.1.617.2,lower,0.0014304606694896522
3724,Lausanne (VD),2021-02-07,P.1,lower,0.0034760917877452737
3725,Lausanne (VD),2021-02-07,undetermined,lower,0.25152299188068583
3726,Lausanne (VD),2021-02-09,B.1.1.7,lower,0.5199189858942832
3727,Lausanne (VD),2021-02-09,B.1.351,lower,0.022709910047961347
3728,Lausanne (VD),2021-02-09,B.1.617.1,lower,0.0
3729,Lausanne (VD),2021-02-09,B.1.617.2,lower,0.0012359887223341531
3730,Lausanne (VD),2021-02-09,P.1,lower,0.0024111990802663593
3731,Lausanne (VD),2021-02-09,undetermined,lower,0.28040554008897467
3732,Lausanne (VD),2021-02-10,B.1.1.7,lower,0.5188076162053497
3733,Lausanne (VD),2021-02-10,B.1.351,lower,0.022589291305527302
3734,Lausanne (VD),2021-02-10,B.1.617.1,lower,0.0
3735,Lausanne (VD),2021-02-10,B.1.617.2,lower,0.0010949639118813027
3736,Lausanne (VD),2021-02-10,P.1,lower,0.001524679193793152
3737,Lausanne (VD),2021-02-10,undetermined,lower,0.2962934269608556
3738,Lausanne (VD),2021-02-12,B.1.1.7,lower,0.5198259990959929
3739,Lausanne (VD),2021-02-12,B.1.351,lower,0.02003414671276876
3740,Lausanne (VD),2021-02-12,B.1.617.1,lower,0.0
3741,Lausanne (VD),2021-02-12,B.1.617.2,lower,0.0004803455629319761
3742,Lausanne (VD),2021-02-12,P.1,lower,0.0
3743,Lausanne (VD),2021-02-12,undetermined,lower,0.3112648103278679
3744,Lausanne (VD),2021-02-13,B.1.1.7,lower,0.521496421612035
3745,Lausanne (VD),2021-02-13,B.1.351,lower,0.01798476343052962
3746,Lausanne (VD),2021-02-13,B.1.617.1,lower,0.0
3747,Lausanne (VD),2021-02-13,B.1.617.2,lower,9.061261896086794e-05
3748,Lausanne (VD),2021-02-13,P.1,lower,0.0
3749,Lausanne (VD),2021-02-13,undetermined,lower,0.312221574850192
3750,Lausanne (VD),2021-02-14,B.1.1.7,lower,0.52537801378573
3751,Lausanne (VD),2021-02-14,B.1.351,lower,0.015973156267699993
3752,Lausanne (VD),2021-02-14,B.1.617.1,lower,0.0
3753,Lausanne (VD),2021-02-14,B.1.617.2,lower,0.0
3754,Lausanne (VD),2021-02-14,P.1,lower,0.0
3755,Lausanne (VD),2021-02-14,undetermined,lower,0.3108945830590929
3756,Lausanne (VD),2021-02-15,B.1.1.7,lower,0.5311906283322987
3757,Lausanne (VD),2021-02-15,B.1.351,lower,0.014726578830750186
3758,Lausanne (VD),2021-02-15,B.1.617.1,lower,0.0
3759,Lausanne (VD),2021-02-15,B.1.617.2,lower,0.0
3760,Lausanne (VD),2021-02-15,P.1,lower,0.0
3761,Lausanne (VD),2021-02-15,undetermined,lower,0.30697145353153743
3762,Lausanne (VD),2021-02-16,B.1.1.7,lower,0.5376153927719665
3763,Lausanne (VD),2021-02-16,B.1.351,lower,0.014460255983717706
3764,Lausanne (VD),2021-02-16,B.1.617.1,lower,0.0
3765,Lausanne (VD),2021-02-16,B.1.617.2,lower,0.0
3766,Lausanne (VD),2021-02-16,P.1,lower,0.0
3767,Lausanne (VD),2021-02-16,undetermined,lower,0.2979326569103952
3768,Lausanne (VD),2021-02-17,B.1.1.7,lower,0.5444178322636117
3769,Lausanne (VD),2021-02-17,B.1.351,lower,0.01477674713006775
3770,Lausanne (VD),2021-02-17,B.1.617.1,lower,0.0
3771,Lausanne (VD),2021-02-17,B.1.617.2,lower,0.0
3772,Lausanne (VD),2021-02-17,P.1,lower,0.0
3773,Lausanne (VD),2021-02-17,undetermined,lower,0.2883301089495319
3774,Lausanne (VD),2021-02-18,B.1.1.7,lower,0.5497421679363973
3775,Lausanne (VD),2021-02-18,B.1.351,lower,0.014423472524699351
3776,Lausanne (VD),2021-02-18,B.1.617.1,lower,0.0
3777,Lausanne (VD),2021-02-18,B.1.617.2,lower,0.0
3778,Lausanne (VD),2021-02-18,P.1,lower,0.0
3779,Lausanne (VD),2021-02-18,undetermined,lower,0.2804797328642845
3780,Lausanne (VD),2021-02-19,B.1.1.7,lower,0.5561503070560101
3781,Lausanne (VD),2021-02-19,B.1.351,lower,0.014536630109908919
3782,Lausanne (VD),2021-02-19,B.1.617.1,lower,0.0
3783,Lausanne (VD),2021-02-19,B.1.617.2,lower,0.0
3784,Lausanne (VD),2021-02-19,P.1,lower,0.0
3785,Lausanne (VD),2021-02-19,undetermined,lower,0.2739835173607164
3786,Lausanne (VD),2021-02-20,B.1.1.7,lower,0.5667245934851823
3787,Lausanne (VD),2021-02-20,B.1.351,lower,0.013925726749745517
3788,Lausanne (VD),2021-02-20,B.1.617.1,lower,0.0
3789,Lausanne (VD),2021-02-20,B.1.617.2,lower,0.0
3790,Lausanne (VD),2021-02-20,P.1,lower,0.0
3791,Lausanne (VD),2021-02-20,undetermined,lower,0.26346831444376
3792,Lausanne (VD),2021-02-21,B.1.1.7,lower,0.5794064472162106
3793,Lausanne (VD),2021-02-21,B.1.351,lower,0.012118295634359783
3794,Lausanne (VD),2021-02-21,B.1.617.1,lower,0.0
3795,Lausanne (VD),2021-02-21,B.1.617.2,lower,0.0
3796,Lausanne (VD),2021-02-21,P.1,lower,0.0
3797,Lausanne (VD),2021-02-21,undetermined,lower,0.24857839271198268
3798,Lausanne (VD),2021-02-22,B.1.1.7,lower,0.5979790341936625
3799,Lausanne (VD),2021-02-22,B.1.351,lower,0.011160188028522108
3800,Lausanne (VD),2021-02-22,B.1.617.1,lower,0.0
3801,Lausanne (VD),2021-02-22,B.1.617.2,lower,0.0
3802,Lausanne (VD),2021-02-22,P.1,lower,0.0
3803,Lausanne (VD),2021-02-22,undetermined,lower,0.23729571836805782
3804,Lausanne (VD),2021-02-23,B.1.1.7,lower,0.6221330653529031
3805,Lausanne (VD),2021-02-23,B.1.351,lower,0.010450911605588614
3806,Lausanne (VD),2021-02-23,B.1.617.1,lower,0.0
3807,Lausanne (VD),2021-02-23,B.1.617.2,lower,0.0
3808,Lausanne (VD),2021-02-23,P.1,lower,0.0
3809,Lausanne (VD),2021-02-23,undetermined,lower,0.22125302906675437
3810,Lausanne (VD),2021-02-24,B.1.1.7,lower,0.6492655998200665
3811,Lausanne (VD),2021-02-24,B.1.351,lower,0.010079391955228507
3812,Lausanne (VD),2021-02-24,B.1.617.1,lower,0.0
3813,Lausanne (VD),2021-02-24,B.1.617.2,lower,0.0
3814,Lausanne (VD),2021-02-24,P.1,lower,0.0
3815,Lausanne (VD),2021-02-24,undetermined,lower,0.20029914603219676
3816,Lausanne (VD),2021-02-25,B.1.1.7,lower,0.678862073182038
3817,Lausanne (VD),2021-02-25,B.1.351,lower,0.009899271950533061
3818,Lausanne (VD),2021-02-25,B.1.617.1,lower,0.0
3819,Lausanne (VD),2021-02-25,B.1.617.2,lower,0.0
3820,Lausanne (VD),2021-02-25,P.1,lower,0.0
3821,Lausanne (VD),2021-02-25,undetermined,lower,0.17927060973989498
3822,Lausanne (VD),2021-02-26,B.1.1.7,lower,0.7058513022711453
3823,Lausanne (VD),2021-02-26,B.1.351,lower,0.010455971576721282
3824,Lausanne (VD),2021-02-26,B.1.617.1,lower,0.0
3825,Lausanne (VD),2021-02-26,B.1.617.2,lower,0.0
3826,Lausanne (VD),2021-02-26,P.1,lower,0.0
3827,Lausanne (VD),2021-02-26,undetermined,lower,0.1583176259520747
3828,Lausanne (VD),2021-02-27,B.1.1.7,lower,0.7305567521031067
3829,Lausanne (VD),2021-02-27,B.1.351,lower,0.011312405557616876
3830,Lausanne (VD),2021-02-27,B.1.617.1,lower,8.299475306724207e-05
3831,Lausanne (VD),2021-02-27,B.1.617.2,lower,3.575087797294625e-05
3832,Lausanne (VD),2021-02-27,P.1,lower,0.00045814734844075455
3833,Lausanne (VD),2021-02-27,undetermined,lower,0.1397464455423907
3834,Lausanne (VD),2021-02-28,B.1.1.7,lower,0.7503088240001143
3835,Lausanne (VD),2021-02-28,B.1.351,lower,0.012830562723199853
3836,Lausanne (VD),2021-02-28,B.1.617.1,lower,0.00011119522837035619
3837,Lausanne (VD),2021-02-28,B.1.617.2,lower,4.0751796843521536e-05
3838,Lausanne (VD),2021-02-28,P.1,lower,0.0009049301156527686
3839,Lausanne (VD),2021-02-28,undetermined,lower,0.12314271275748494
3840,Lausanne (VD),2021-03-01,B.1.1.7,lower,0.7632167706729359
3841,Lausanne (VD),2021-03-01,B.1.351,lower,0.014285291437687826
3842,Lausanne (VD),2021-03-01,B.1.617.1,lower,7.724255784469979e-05
3843,Lausanne (VD),2021-03-01,B.1.617.2,lower,8.71752178652144e-06
3844,Lausanne (VD),2021-03-01,P.1,lower,0.0010710207319005335
3845,Lausanne (VD),2021-03-01,undetermined,lower,0.11110297915404964
3846,Lausanne (VD),2021-03-02,B.1.1.7,lower,0.7705413757835191
3847,Lausanne (VD),2021-03-02,B.1.351,lower,0.01645019728067257
3848,Lausanne (VD),2021-03-02,B.1.617.1,lower,6.91531422180731e-05
3849,Lausanne (VD),2021-03-02,B.1.617.2,lower,0.0
3850,Lausanne (VD),2021-03-02,P.1,lower,0.0011371208793191374
3851,Lausanne (VD),2021-03-02,undetermined,lower,0.10051202320571648
3852,Lausanne (VD),2021-03-03,B.1.1.7,lower,0.7747292363164927
3853,Lausanne (VD),2021-03-03,B.1.351,lower,0.018887452440183732
3854,Lausanne (VD),2021-03-03,B.1.617.1,lower,5.505733141002929e-05
3855,Lausanne (VD),2021-03-03,B.1.617.2,lower,0.0
3856,Lausanne (VD),2021-03-03,P.1,lower,0.0010186692310612268
3857,Lausanne (VD),2021-03-03,undetermined,lower,0.09340085717910532
3858,Lausanne (VD),2021-03-04,B.1.1.7,lower,0.7763012254794699
3859,Lausanne (VD),2021-03-04,B.1.351,lower,0.02038109244089614
3860,Lausanne (VD),2021-03-04,B.1.617.1,lower,1.9634885292171313e-05
3861,Lausanne (VD),2021-03-04,B.1.617.2,lower,9.742174514280567e-06
3862,Lausanne (VD),2021-03-04,P.1,lower,0.0011045505294531633
3863,Lausanne (VD),2021-03-04,undetermined,lower,0.0880367145883249
3864,Lausanne (VD),2021-03-05,B.1.1.7,lower,0.7749239499056089
3865,Lausanne (VD),2021-03-05,B.1.351,lower,0.021653748596640834
3866,Lausanne (VD),2021-03-05,B.1.617.1,lower,2.4796855697875138e-05
3867,Lausanne (VD),2021-03-05,B.1.617.2,lower,2.2429013238596795e-05
3868,Lausanne (VD),2021-03-05,P.1,lower,0.0010066082310309433
3869,Lausanne (VD),2021-03-05,undetermined,lower,0.08419531958245129
3870,Lausanne (VD),2021-03-06,B.1.1.7,lower,0.7735231884769045
3871,Lausanne (VD),2021-03-06,B.1.351,lower,0.0216970250082512
3872,Lausanne (VD),2021-03-06,B.1.617.1,lower,1.2740946426005235e-05
3873,Lausanne (VD),2021-03-06,B.1.617.2,lower,4.418806116747691e-05
3874,Lausanne (VD),2021-03-06,P.1,lower,0.0008749622630872137
3875,Lausanne (VD),2021-03-06,undetermined,lower,0.08208970753650342
3876,Lausanne (VD),2021-03-07,B.1.1.7,lower,0.7732835826633988
3877,Lausanne (VD),2021-03-07,B.1.351,lower,0.02093383891761703
3878,Lausanne (VD),2021-03-07,B.1.617.1,lower,1.0255003953578243e-05
3879,Lausanne (VD),2021-03-07,B.1.617.2,lower,5.656266107067314e-05
3880,Lausanne (VD),2021-03-07,P.1,lower,0.0007412343131999588
3881,Lausanne (VD),2021-03-07,undetermined,lower,0.08000383022108676
3882,Lausanne (VD),2021-03-08,B.1.1.7,lower,0.7758425516087171
3883,Lausanne (VD),2021-03-08,B.1.351,lower,0.019375793558796286
3884,Lausanne (VD),2021-03-08,B.1.617.1,lower,9.251550213487119e-06
3885,Lausanne (VD),2021-03-08,B.1.617.2,lower,8.34899480486062e-05
3886,Lausanne (VD),2021-03-08,P.1,lower,0.0006185020666358591
3887,Lausanne (VD),2021-03-08,undetermined,lower,0.07731086363632836
3888,Lausanne (VD),2021-03-09,B.1.1.7,lower,0.7812487441198651
3889,Lausanne (VD),2021-03-09,B.1.351,lower,0.017120037520564374
3890,Lausanne (VD),2021-03-09,B.1.617.1,lower,1.0124200193526256e-05
3891,Lausanne (VD),2021-03-09,B.1.617.2,lower,0.00011303721821684512
3892,Lausanne (VD),2021-03-09,P.1,lower,0.0005975079516238694
3893,Lausanne (VD),2021-03-09,undetermined,lower,0.07618286203610898
3894,Lausanne (VD),2021-03-10,B.1.1.7,lower,0.7918466595765518
3895,Lausanne (VD),2021-03-10,B.1.351,lower,0.014526997565395577
3896,Lausanne (VD),2021-03-10,B.1.617.1,lower,0.0
3897,Lausanne (VD),2021-03-10,B.1.617.2,lower,0.00013826945069398753
3898,Lausanne (VD),2021-03-10,P.1,lower,0.0007565111863182191
3899,Lausanne (VD),2021-03-10,undetermined,lower,0.07481481683412816
3900,Lausanne (VD),2021-03-11,B.1.1.7,lower,0.8065939857535329
3901,Lausanne (VD),2021-03-11,B.1.351,lower,0.011974885638583642
3902,Lausanne (VD),2021-03-11,B.1.617.1,lower,0.0
3903,Lausanne (VD),2021-03-11,B.1.617.2,lower,0.00015732935729818745
3904,Lausanne (VD),2021-03-11,P.1,lower,0.0006909804062225998
3905,Lausanne (VD),2021-03-11,undetermined,lower,0.07245718216674993
3906,Lausanne (VD),2021-03-12,B.1.1.7,lower,0.8249445625270181
3907,Lausanne (VD),2021-03-12,B.1.351,lower,0.009771540942888707
3908,Lausanne (VD),2021-03-12,B.1.617.1,lower,0.0
3909,Lausanne (VD),2021-03-12,B.1.617.2,lower,0.0001408750180762225
3910,Lausanne (VD),2021-03-12,P.1,lower,0.0005608007828920451
3911,Lausanne (VD),2021-03-12,undetermined,lower,0.07003872337869461
3912,Lausanne (VD),2021-03-13,B.1.1.7,lower,0.8451321063245747
3913,Lausanne (VD),2021-03-13,B.1.351,lower,0.007194713500057822
3914,Lausanne (VD),2021-03-13,B.1.617.1,lower,0.0
3915,Lausanne (VD),2021-03-13,B.1.617.2,lower,6.817989327229106e-05
3916,Lausanne (VD),2021-03-13,P.1,lower,0.00033623880620803137
3917,Lausanne (VD),2021-03-13,undetermined,lower,0.06745505164992398
3918,Lausanne (VD),2021-03-14,B.1.1.7,lower,0.8647536183579501
